ENTIDAD;CODIGO_UNIDAD_EJECUTORA;VIGENCIA;RUBRO;DESCRIPCION
230;02;2019;3-00-991-00-00-29-6391-05;BENEFICIO INSTIT.  DIPLOMADO  DOCENCIA UNIVERSITARIA CON ÉNFASIS EN INVESTIGACION - UD
230;02;2019;3-00-991-00-00-29-6392-01;SERV. PERS. ADMIN.  CURSO. CIENCIA EXPERIMENTAL PARA JOVENES Y NIÑOS - UD
230;02;2019;3-00-991-00-00-29-6392-02;SERV. PERS. ACAD.  CURSO. CIENCIA EXPERIMENTAL PARA JOVENES Y NIÑOS - UD
230;02;2019;3-00-991-00-00-29-6392-04;OTROS GASTOS  CURSO. CIENCIA EXPERIMENTAL PARA JOVENES Y NIÑOS - UD
230;02;2019;3-00-991-00-00-29-6392-05;BENEFICIO INSTIT.  CURSO. CIENCIA EXPERIMENTAL PARA JOVENES Y NIÑOS - UD
230;02;2019;3-00-991-00-00-29-6393-03;GASTOS GENER.  IV CONGRESO INTER. GIEI EDUCACION E INCLUSION - UD
230;02;2019;3-00-991-00-00-29-6393-04;OTROS GASTOS  IV CONGRESO INTER. GIEI EDUCACION E INCLUSION - UD
230;02;2019;3-00-991-00-00-29-6393-05;BENEFICIO INSTIT.  IV CONGRESO INTER. GIEI EDUCACION E INCLUSION - UD
230;02;2019;3-00-991-00-00-29-6395-01;SERV. PERS. ADMIN.  CONVENIO  INTER. SECRE DIST.CUL. REC Y  DEP- SIS. SDACP Y DRAFE - UD.
230;02;2019;3-00-991-00-00-29-6395-02;SERV. PERS. ACAD.  CONVENIO  INTER. SECRE DIST.CUL. REC Y  DEP- SIS. SDACP Y DRAFE - UD.
230;02;2019;3-00-991-00-00-29-6395-03;GASTOS GENER.  CONVENIO  INTER. SECRE DIST.CUL. REC Y  DEP- SIS. SDACP Y DRAFE - UD.
230;02;2019;3-00-991-00-00-29-6395-04;OTROS GASTOS  CONVENIO  INTER. SECRE DIST.CUL. REC Y  DEP- SIS. SDACP Y DRAFE - UD.
230;02;2019;3-00-991-00-00-29-6395-05;BENEFICIO INSTIT.  CONVENIO  INTER. SECRE DIST.CUL. REC Y  DEP- SIS. SDACP Y DRAFE - UD.
230;02;2019;3-00-991-00-00-29-6396-01;SERV. PERS. ADMIN.  DIPLOMADO SOST. MEDIO AMBIENTAL - POSCONFLICTO COLOMBIANO PARA CONST. DE PAZ - UD
230;02;2019;3-00-991-00-00-29-6396-02;SERV. PERS. ACAD.  DIPLOMADO SOST. MEDIO AMBIENTAL - POSCONFLICTO COLOMBIANO PARA CONST. DE PAZ - UD
230;02;2019;3-00-991-00-00-29-6396-03;GASTOS GENER.  DIPLOMADO SOST. MEDIO AMBIENTAL - POSCONFLICTO COLOMBIANO PARA CONST. DE PAZ - UD
230;02;2019;3-00-991-00-00-29-6396-04;OTROS GASTOS  DIPLOMADO SOST. MEDIO AMBIENTAL - POSCONFLICTO COLOMBIANO PARA CONST. DE PAZ - UD
230;02;2019;3-00-991-00-00-29-6396-05;BENEFICIO INSTIT.  DIPLOMADO SOST. MEDIO AMBIENTAL - POSCONFLICTO COLOMBIANO PARA CONST. DE PAZ - UD
230;02;2019;3-00-991-00-00-29-6397-01;SERV. PERS. ADMIN.  CONTRATO N° 533 DE 2018 CAJA DE VIVIENDA POPULAR - UD
230;02;2019;3-00-991-00-00-29-6397-02;SERV. PERS. ACAD.  CONTRATO N° 533 DE 2018 CAJA DE VIVIENDA POPULAR - UD
230;02;2019;3-00-991-00-00-29-6397-03;GASTOS GENER.  CONTRATO N° 533 DE 2018 CAJA DE VIVIENDA POPULAR - UD
230;02;2019;3-00-991-00-00-29-6397-04;OTROS GASTOS  CONTRATO N° 533 DE 2018 CAJA DE VIVIENDA POPULAR - UD
230;02;2019;3-00-991-00-00-29-6397-05;BENEFICIO INSTIT.  CONTRATO N° 533 DE 2018 CAJA DE VIVIENDA POPULAR - UD
230;02;2019;3-00-991-00-00-29-6398-02;SERV. PERS. ACAD.  VI ENCUENTRO NACIONAL ESTUDIANTES LICENCIATURAS PEDAGOGIA INFANTIL EDU. ESPECIAL
230;02;2019;3-00-991-00-00-29-6398-03;GASTOS GENER.  VI ENCUENTRO NACIONAL ESTUDIANTES LICENCIATURAS PEDAGOGIA INFANTIL EDU. ESPECIAL
230;02;2019;3-00-991-00-00-29-6398-04;OTROS GASTOS  VI ENCUENTRO NACIONAL ESTUDIANTES LICENCIATURAS PEDAGOGIA INFANTIL EDU. ESPECIAL
230;02;2019;3-00-991-00-00-29-6398-05;BENEFICIO INSTIT.  VI ENCUENTRO NACIONAL ESTUDIANTES LICENCIATURAS PEDAGOGIA INFANTIL EDU. ESPECIAL
230;02;2019;3-00-991-00-00-29-6399-01;SERV. PERS. ADMIN.  CONTRATO  INTER. N° 261 DE 2018 MUNICIPIO DE MADRID -UD
230;02;2019;3-00-991-00-00-29-6399-02;SERV. PERS. ACAD.  CONTRATO  INTER. N° 261 DE 2018 MUNICIPIO DE MADRID -UD
230;02;2019;3-00-991-00-00-29-6399-03;GASTOS GENER.  CONTRATO  INTER. N° 261 DE 2018 MUNICIPIO DE MADRID -UD
230;02;2019;3-00-991-00-00-29-6399-04;OTROS GASTOS  CONTRATO  INTER. N° 261 DE 2018 MUNICIPIO DE MADRID -UD
230;02;2019;3-00-991-00-00-29-6399-05;BENEFICIO INSTIT.  CONTRATO  INTER. N° 261 DE 2018 MUNICIPIO DE MADRID -UD
230;02;2019;3-00-991-00-00-29-6401-01;SERV. PERS. ADMIN.  INSTITUTO   DE LENGUAS DE LA UNIV.DISTRITAL
230;02;2019;3-00-991-00-00-29-6401-02;SERV. PERS. ACAD.  INSTITUTO   DE LENGUAS DE LA UNIV.DISTRITAL
230;02;2019;3-00-991-00-00-29-6401-03;GASTOS GENER.  INSTITUTO   DE LENGUAS DE LA UNIV.DISTRITAL
230;02;2019;3-00-991-00-00-29-6401-05;BENEFICIO INSTIT.  INSTITUTO   DE LENGUAS DE LA UNIV.DISTRITAL
230;02;2019;3-00-991-00-00-29-6403-01;SERV. PERS. ADMIN.  CONTRATO INTER. No. 114 DE 2012 ENTRE EL INSTITUTO DISTRITAL DE TURISMO - UD
230;02;2019;3-00-991-00-00-29-6403-02;SERV. PERS. ACAD.  CONTRATO INTER. No. 114 DE 2012 ENTRE EL INSTITUTO DISTRITAL DE TURISMO - UD
230;02;2019;3-00-991-00-00-29-6403-03;GASTOS GENER.  CONTRATO INTER. No. 114 DE 2012 ENTRE EL INSTITUTO DISTRITAL DE TURISMO - UD
230;02;2019;3-00-991-00-00-29-6403-05;BENEFICIO INSTIT.  CONTRATO INTER. No. 114 DE 2012 ENTRE EL INSTITUTO DISTRITAL DE TURISMO - UD
230;02;2019;3-00-991-00-00-29-6405-01;SERV. PERS. ADMIN.  CONVENIO DE COOPERACION COOP. TRABAJADORES DE LA EDU. CUND.Y EL DIST - COOTRADECUN
230;02;2019;3-00-991-00-00-29-6405-02;SERV. PERS. ACAD.  CONVENIO DE COOPERACION COOP. TRABAJADORES DE LA EDU. CUND.Y EL DIST - COOTRADECUN
230;02;2019;3-00-991-00-00-29-6405-03;GASTOS GENER.  CONVENIO DE COOPERACION COOP. TRABAJADORES DE LA EDU. CUND.Y EL DIST - COOTRADECUN
230;02;2019;3-00-991-00-00-29-6405-04;OTROS GASTOS  CONVENIO DE COOPERACION COOP. TRABAJADORES DE LA EDU. CUND.Y EL DIST - COOTRADECUN
230;02;2019;3-00-991-00-00-29-6405-05;BENEFICIO INSTIT.  CONVENIO DE COOPERACION COOP. TRABAJADORES DE LA EDU. CUND.Y EL DIST - COOTRADECUN
230;02;2019;3-00-991-00-00-29-6406-01;SERV. PERS. ADMIN.  PROPUESTA FORMACION EN  LENGUA EXTRANJERA: INGLES - ILUD Y LA UD
230;02;2019;3-00-991-00-00-29-6406-02;SERV. PERS. ACAD.  PROPUESTA FORMACION EN  LENGUA EXTRANJERA: INGLES - ILUD Y LA UD
230;02;2019;3-00-991-00-00-29-6406-03;GASTOS GENER.  PROPUESTA FORMACION EN  LENGUA EXTRANJERA: INGLES - ILUD Y LA UD
230;02;2019;3-00-991-00-00-29-6406-04;OTROS GASTOS  PROPUESTA FORMACION EN  LENGUA EXTRANJERA: INGLES - ILUD Y LA UD
230;02;2019;3-00-991-00-00-29-6406-05;BENEFICIO INSTIT.  PROPUESTA FORMACION EN  LENGUA EXTRANJERA: INGLES - ILUD Y LA UD
230;02;2019;3-00-991-00-00-29-6411-01;SERV. PERS. ADMIN.  CONTRATO  N°CO1.PCCNTR. 645609 (1191 DE 2018) MINISTERIO DE EDUCACION NACIONAL - UD
230;02;2019;3-00-991-00-00-29-6411-02;SERV. PERS. ACAD.  CONTRATO  N°CO1.PCCNTR. 645609 (1191 DE 2018) MINISTERIO DE EDUCACION NACIONAL - UD
230;02;2019;3-00-991-00-00-29-6411-03;GASTOS GENER.  CONTRATO  N°CO1.PCCNTR. 645609 (1191 DE 2018) MINISTERIO DE EDUCACION NACIONAL - UD
230;02;2019;3-00-991-00-00-29-6411-04;OTROS GASTOS  CONTRATO  N°CO1.PCCNTR. 645609 (1191 DE 2018) MINISTERIO DE EDUCACION NACIONAL - UD
230;02;2019;3-00-991-00-00-29-6411-05;BENEFICIO INSTIT.  CONTRATO  N°CO1.PCCNTR. 645609 (1191 DE 2018) MINISTERIO DE EDUCACION NACIONAL - UD
230;02;2019;3-00-991-00-00-29-6412-01;SERV. PERS. ADM.  CTTO INTERADM 1461 DE 2019 INSTITUTO DIST ARTES
230;02;2019;3-00-991-00-00-29-6412-03;GAST. GRALES. CTTO INTERADM 1461 DE 2019 INSTITUTO DIST ARTES
230;02;2019;3-00-991-00-00-29-6412-04;OTROS GASTOS  CTTO INTERADM 1461 DE 2019 INSTITUTO DIST ARTES
230;02;2019;3-00-991-00-00-29-6412-05;BENEF. INST. CTTO INTERADM 1461 DE 2019 INSTITUTO DIST ARTES
230;02;2019;3-00-991-00-00-29-6501-01;SERV. PERS. ADMIN.  DIPLOMADO GESTION DE PROYECTOS - UD
230;02;2019;3-00-991-00-00-29-6501-02;SERV. PERS. ACAD.  DIPLOMADO GESTION DE PROYECTOS - UD
230;02;2019;3-00-991-00-00-29-6501-03;GASTOS GENER.  DIPLOMADO GESTION DE PROYECTOS - UD
230;02;2019;3-00-991-00-00-29-6501-04;OTROS GASTOS  DIPLOMADO GESTION DE PROYECTOS - UD
230;02;2019;3-00-991-00-00-29-6501-05;BENEFICIO INSTIT.  DIPLOMADO GESTION DE PROYECTOS - UD
230;02;2019;3-00-991-00-00-29-6502-02;SERV. PERS. ACAD.  ORDEN DE TRABAJO N° 001 DE  2018 DIVISION DE RECURSOS HUMANOS UD - IDEXUD
230;02;2019;3-00-991-00-00-29-6503-01;SERV. PERS. ADMIN.  CONTRATO ELEC. N° 101-00-D-CACOM-1-DEDHU-2018 MIN. DEF. -FUERZA AEREA COLOMBIANA - UD
230;02;2019;3-00-991-00-00-29-6503-02;SERV. PERS. ACAD.  CONTRATO ELEC. N° 101-00-D-CACOM-1-DEDHU-2018 MIN. DEF. -FUERZA AEREA COLOMBIANA - UD
230;02;2019;3-00-991-00-00-29-6503-03;GASTOS GENER.  CONTRATO ELEC. N° 101-00-D-CACOM-1-DEDHU-2018 MIN. DEF. -FUERZA AEREA COLOMBIANA - UD
230;02;2019;3-00-991-00-00-29-6503-05;BENEFICIO INSTIT.  CONTRATO ELEC. N° 101-00-D-CACOM-1-DEDHU-2018 MIN. DEF. -FUERZA AEREA COLOMBIANA - UD
230;02;2019;3-00-991-00-00-29-6504-01;SERV. PERS. ADMIN.  CONTRATO  INTER. N° 109 D 2018 INS. INFRA. Y CONCESIONES DE CUNDINAMARCA ICCU - UD
230;02;2019;3-00-991-00-00-29-6504-03;GASTOS GENER.  CONTRATO  INTER. N° 109 D 2018 INS. INFRA. Y CONCESIONES DE CUNDINAMARCA ICCU - UD
230;02;2019;3-00-991-00-00-29-6504-04;OTROS GASTOS  CONTRATO  INTER. N° 109 D 2018 INS. INFRA. Y CONCESIONES DE CUNDINAMARCA ICCU - UD
230;02;2019;3-00-991-00-00-29-6504-05;BENEFICIO INSTIT.  CONTRATO  INTER. N° 109 D 2018 INS. INFRA. Y CONCESIONES DE CUNDINAMARCA ICCU - UD
230;02;2019;3-00-991-00-00-29-6505-01;SERV. PERS. ADMIN.  DIPLOMADO EN SISTEMAS DE GESTION PARA LA SEGURIDAD DE LA INFORMACION Y LA UD
230;02;2019;3-00-991-00-00-29-6505-02;SERV. PERS. ACAD.  DIPLOMADO EN SISTEMAS DE GESTION PARA LA SEGURIDAD DE LA INFORMACION Y LA UD
230;02;2019;3-00-991-00-00-29-6505-03;GASTOS GENER.  DIPLOMADO EN SISTEMAS DE GESTION PARA LA SEGURIDAD DE LA INFORMACION Y LA UD
230;02;2019;3-00-991-00-00-29-6505-04;OTROS GASTOS  DIPLOMADO EN SISTEMAS DE GESTION PARA LA SEGURIDAD DE LA INFORMACION Y LA UD
230;02;2019;3-00-991-00-00-29-6505-05;BENEFICIO INSTIT.  DIPLOMADO EN SISTEMAS DE GESTION PARA LA SEGURIDAD DE LA INFORMACION Y LA UD
230;02;2019;3-00-991-00-00-29-6506-01;SERV. PERS. ADMIN.  CONTRATO PRESTACION SERVICIOS N° 80-7-10054-18 DIRECCION NACIONAL DE ESCULELAS DINAE - UD
230;02;2019;3-00-991-00-00-29-6506-02;SERV. PERS. ACAD.  CONTRATO PRESTACION SERVICIOS N° 80-7-10054-18 DIRECCION NACIONAL DE ESCULELAS DINAE - UD
230;02;2019;3-00-991-00-00-29-6506-03;GASTOS GENER.  CONTRATO PRESTACION SERVICIOS N° 80-7-10054-18 DIRECCION NACIONAL DE ESCULELAS DINAE - UD
230;02;2019;3-00-991-00-00-29-6506-04;OTROS GASTOS  CONTRATO PRESTACION SERVICIOS N° 80-7-10054-18 DIRECCION NACIONAL DE ESCULELAS DINAE - UD
230;02;2019;3-00-991-00-00-29-6506-05;BENEFICIO INSTIT.  CONTRATO PRESTACION SERVICIOS N° 80-7-10054-18 DIRECCION NACIONAL DE ESCULELAS DINAE - UD
230;02;2019;3-00-991-00-00-29-6507-01;SERV. PERS. ADMIN.  CONVENIO INTER. N°1085 DE 2018 MUN.  SOACHA - SECRETARIA DE MOVILIDAD - UD
230;02;2019;3-00-991-00-00-29-6507-03;GASTOS GENER.  CONVENIO INTER. N°1085 DE 2018 MUN.  SOACHA - SECRETARIA DE MOVILIDAD - UD
230;02;2019;3-00-991-00-00-29-6507-05;BENEFICIO INSTIT.  CONVENIO INTER. N°1085 DE 2018 MUN.  SOACHA - SECRETARIA DE MOVILIDAD - UD
230;02;2019;3-00-991-00-00-29-6508-01;SERV. PERS. ADMIN.  CONTRATO INTER. N°007 SECRETARIA DE EDUCACION - SCP -DIIP - UD
230;02;2019;3-00-991-00-00-29-6508-02;SERV. PERS. ACAD.  CONTRATO INTER. N°007 SECRETARIA DE EDUCACION - SCP -DIIP - UD
230;02;2019;3-00-991-00-00-29-6508-03;GASTOS GENER.  CONTRATO INTER. N°007 SECRETARIA DE EDUCACION - SCP -DIIP - UD
230;02;2019;3-00-991-00-00-29-6508-05;BENEFICIO INSTIT.  CONTRATO INTER. N°007 SECRETARIA DE EDUCACION - SCP -DIIP - UD
230;02;2019;3-00-991-00-00-29-6509-01;SERV. PERS. ADMIN.  CONTRATO INTER. N°060 DE 2018 CONCEJO MUNICIPAL DE  CHIA - UD
230;02;2019;3-00-991-00-00-29-6509-02;SERV. PERS. ACAD.  CONTRATO INTER. N°060 DE 2018 CONCEJO MUNICIPAL DE  CHIA - UD
230;02;2019;3-00-991-00-00-29-6509-03;GASTOS GENER.  CONTRATO INTER. N°060 DE 2018 CONCEJO MUNICIPAL DE  CHIA - UD
230;02;2019;3-00-991-00-00-29-6509-04;OTROS GASTOS  CONTRATO INTER. N°060 DE 2018 CONCEJO MUNICIPAL DE  CHIA - UD
230;02;2019;3-00-991-00-00-29-6509-05;BENEFICIO INSTIT.  CONTRATO INTER. N°060 DE 2018 CONCEJO MUNICIPAL DE  CHIA - UD
230;02;2019;3-00-991-00-00-29-6510-01;SERV. PERS. ADMIN.  CONTRATO PRESTACION DE SERVICIOS FUN. UNIVERSITARIA INTER. DE LA RIOJA UNIR - UD
230;02;2019;3-00-991-00-00-29-6510-02;SERV. PERS. ACAD.  CONTRATO PRESTACION DE SERVICIOS FUN. UNIVERSITARIA INTER. DE LA RIOJA UNIR - UD
230;02;2019;3-00-991-00-00-29-6510-03;GASTOS GENER.  CONTRATO PRESTACION DE SERVICIOS FUN. UNIVERSITARIA INTER. DE LA RIOJA UNIR - UD
230;02;2019;3-00-991-00-00-29-6510-04;OTROS GASTOS  CONTRATO PRESTACION DE SERVICIOS FUN. UNIVERSITARIA INTER. DE LA RIOJA UNIR - UD
230;02;2019;3-00-991-00-00-29-6510-05;BENEFICIO INSTIT.  CONTRATO PRESTACION DE SERVICIOS FUN. UNIVERSITARIA INTER. DE LA RIOJA UNIR - UD
230;02;2019;3-00-991-00-00-29-6511-01;SERV. PERS. ADMIN.  CONTRATO INTER. N° CO1,PCCNTR,619851 CONTRALORIA DE BOGOTA D.C  -  UD
230;02;2019;3-00-991-00-00-29-6511-02;SERV. PERS. ACAD.  CONTRATO INTER. N° CO1,PCCNTR,619851 CONTRALORIA DE BOGOTA D.C  -  UD
230;02;2019;3-00-991-00-00-29-6511-03;GASTOS GENER.  CONTRATO INTER. N° CO1,PCCNTR,619851 CONTRALORIA DE BOGOTA D.C  -  UD
230;02;2019;3-00-991-00-00-29-6511-04;OTROS GASTOS  CONTRATO INTER. N° CO1,PCCNTR,619851 CONTRALORIA DE BOGOTA D.C  -  UD
230;02;2019;3-00-991-00-00-29-6511-05;BENEFICIO INSTIT.  CONTRATO INTER. N° CO1,PCCNTR,619851 CONTRALORIA DE BOGOTA D.C  -  UD
230;02;2019;3-00-991-00-00-29-6512-01;SERV. PERS. ADMIN.  CONTRATO INTER. N° 193 DE 2018 CONTRALORIA GENERAL DE LA REPUBLICA - UD
230;02;2019;3-00-991-00-00-29-6512-03;GASTOS GENER.  CONTRATO INTER. N° 193 DE 2018 CONTRALORIA GENERAL DE LA REPUBLICA - UD
230;02;2019;3-00-991-00-00-29-6512-04;OTROS GASTOS  CONTRATO INTER. N° 193 DE 2018 CONTRALORIA GENERAL DE LA REPUBLICA - UD
230;02;2019;3-00-991-00-00-29-6512-05;BENEFICIO INSTIT.  CONTRATO INTER. N° 193 DE 2018 CONTRALORIA GENERAL DE LA REPUBLICA - UD
230;02;2019;3-00-991-00-00-29-6515-01;SERV. PERS. ADMIN.  INTRODUCCION  A LA PROGRAMACION CON PYTHON - UD
230;02;2019;3-00-991-00-00-29-6515-02;SERV. PERS. ACAD.  INTRODUCCION  A LA PROGRAMACION CON PYTHON - UD
230;02;2019;3-00-991-00-00-29-6515-03;GASTOS GENER.  INTRODUCCION  A LA PROGRAMACION CON PYTHON - UD
230;02;2019;3-00-991-00-00-29-6515-04;OTROS GASTOS  INTRODUCCION  A LA PROGRAMACION CON PYTHON - UD
230;02;2019;3-00-991-00-00-29-6515-05;BENEFICIO INSTIT.  INTRODUCCION  A LA PROGRAMACION CON PYTHON - UD
230;02;2019;3-00-991-00-00-29-6516-03;GASTOS GENER.  CONTRATO INTER. N° M-1583 DE 2018 ENTRE EL MINISTERIO DEL INTERIOR - UD
230;02;2019;3-00-991-00-00-29-6516-05;BENEFICIO INSTIT.  CONTRATO INTER. N° M-1583 DE 2018 ENTRE EL MINISTERIO DEL INTERIOR - UD
230;02;2019;3-00-991-00-00-29-6517-01;SERV. PERS. ADMIN.  CONTRATO INTER. N° 2269 DE 2018 DEPARTAMENTO DE BOYACA - UD
230;02;2019;3-00-991-00-00-29-6517-03;GASTOS GENER.  CONTRATO INTER. N° 2269 DE 2018 DEPARTAMENTO DE BOYACA - UD
230;02;2019;3-00-991-00-00-29-6517-04;OTROS GASTOS  CONTRATO INTER. N° 2269 DE 2018 DEPARTAMENTO DE BOYACA - UD
230;02;2019;3-00-991-00-00-29-6517-05;BENEFICIO INSTIT.  CONTRATO INTER. N° 2269 DE 2018 DEPARTAMENTO DE BOYACA - UD
230;02;2019;3-00-991-00-00-29-6518-01;SERV. PERS. ADMIN.  PROGRAMA  ACADÉMICO DE GRADO FACULTAD TECNOLOGICA  -  UD
230;02;2019;3-00-991-00-00-29-6518-02;SERV. PERS. ACAD.  PROGRAMA  ACADÉMICO DE GRADO FACULTAD TECNOLOGICA  -  UD
230;02;2019;3-00-991-00-00-29-6518-03;GASTOS GENER.  PROGRAMA  ACADÉMICO DE GRADO FACULTAD TECNOLOGICA  -  UD
230;02;2019;3-00-991-00-00-29-6518-04;OTROS GASTOS  PROGRAMA  ACADÉMICO DE GRADO FACULTAD TECNOLOGICA  -  UD
230;02;2019;3-00-991-00-00-29-6518-05;BENEFICIO INSTIT.  PROGRAMA  ACADÉMICO DE GRADO FACULTAD TECNOLOGICA  -  UD
230;02;2019;3-00-991-00-00-29-6519-01;SERV. PERS. ADMIN.  CONTRATO  N° 570-CENAC USAQUEN DE 2018  (SERVIDIOS DE CAPACITACION CITINF)  -  UD
230;02;2019;3-00-991-00-00-29-6519-03;GASTOS GENER.  CONTRATO  N° 570-CENAC USAQUEN DE 2018  (SERVIDIOS DE CAPACITACION CITINF)  -  UD
230;02;2019;3-00-991-00-00-29-6519-05;BENEFICIO INSTIT.  CONTRATO  N° 570-CENAC USAQUEN DE 2018  (SERVIDIOS DE CAPACITACION CITINF)  -  UD
230;02;2019;3-00-991-00-00-29-6520-01;SERV. PERS. ADMIN.  ORDEN DE COMPRA N° 361 DE 2018 ROMEO MEDICAL SERVICES S.A.S
230;02;2019;3-00-991-00-00-29-6520-02;SERV. PERS. ACAD.  ORDEN DE COMPRA N° 361 DE 2018 ROMEO MEDICAL SERVICES S.A.S
230;02;2019;3-00-991-00-00-29-6520-03;GASTOS GENER.  ORDEN DE COMPRA N° 361 DE 2018 ROMEO MEDICAL SERVICES S.A.S
230;02;2019;3-00-991-00-00-29-6520-04;OTROS GASTOS  ORDEN DE COMPRA N° 361 DE 2018 ROMEO MEDICAL SERVICES S.A.S
230;02;2019;3-00-991-00-00-29-6520-05;BENEFICIO INSTIT.  ORDEN DE COMPRA N° 361 DE 2018 ROMEO MEDICAL SERVICES S.A.S
230;02;2019;3-00-991-00-00-29-6521-01;SERV. PERS. ADMIN.  CONTRATO PRESTACIÓN DE SERVICIOS N° 221 DE 2018 INST. MUN. REC. Y DEPORTE COTA CUND. - UD
230;02;2019;3-00-991-00-00-29-6521-02;SERV. PERS. ACAD.  CONTRATO PRESTACIÓN DE SERVICIOS N° 221 DE 2018 INST. MUN. REC. Y DEPORTE COTA CUND. - UD
230;02;2019;3-00-991-00-00-29-6521-03;GASTOS GENER.  CONTRATO PRESTACIÓN DE SERVICIOS N° 221 DE 2018 INST. MUN. REC. Y DEPORTE COTA CUND. - UD
230;02;2019;3-00-991-00-00-29-6521-04;OTROS GASTOS  CONTRATO PRESTACIÓN DE SERVICIOS N° 221 DE 2018 INST. MUN. REC. Y DEPORTE COTA CUND. - UD
230;02;2019;3-00-991-00-00-29-6521-05;BENEFICIO INSTIT.  CONTRATO PRESTACIÓN DE SERVICIOS N° 221 DE 2018 INST. MUN. REC. Y DEPORTE COTA CUND. - UD
230;02;2019;3-00-991-00-00-29-6524-01;SERV. PERS. ADMIN.  CONTRATO N° 001-00-B-COFAC-BACOF-2019 MIN DEFENSA- FUERZA AEREA COLOMBIANA - UD
230;02;2019;3-00-991-00-00-29-6524-02;SERV. PERS. ACAD.  CONTRATO N° 001-00-B-COFAC-BACOF-2019 MIN DEFENSA- FUERZA AEREA COLOMBIANA - UD
230;02;2019;3-00-991-00-00-29-6524-03;GASTOS GENER.  CONTRATO N° 001-00-B-COFAC-BACOF-2019 MIN DEFENSA- FUERZA AEREA COLOMBIANA - UD
230;02;2019;3-00-991-00-00-29-6524-04;OTROS GASTOS  CONTRATO N° 001-00-B-COFAC-BACOF-2019 MIN DEFENSA- FUERZA AEREA COLOMBIANA - UD
230;02;2019;3-00-991-00-00-29-6524-05;BENEFICIO INSTIT.  CONTRATO N° 001-00-B-COFAC-BACOF-2019 MIN DEFENSA- FUERZA AEREA COLOMBIANA - UD
230;02;2019;3-00-991-00-00-29-6525-01;SERV. PERS. ADMIN.  CONTRATO INTER. N° 3879 DE 2018 INS. DISTRITAL DE RECREACION Y DEPORTE IDRD  -  UD
230;02;2019;3-00-991-00-00-29-6525-03;GASTOS GENER.  CONTRATO INTER. N° 3879 DE 2018 INS. DISTRITAL DE RECREACION Y DEPORTE IDRD  -  UD
230;02;2019;3-00-991-00-00-29-6525-04;OTROS GASTOS  CONTRATO INTER. N° 3879 DE 2018 INS. DISTRITAL DE RECREACION Y DEPORTE IDRD  -  UD
230;02;2019;3-00-991-00-00-29-6525-05;BENEFICIO INSTIT.  CONTRATO INTER. N° 3879 DE 2018 INS. DISTRITAL DE RECREACION Y DEPORTE IDRD  -  UD
230;02;2019;3-00-991-00-00-29-6526-01;SERV. PERS. ADMIN.  CONTRATO INTER. N° 050  DE 2019 CONTRALORIA GENERAL DE LA REPUBLICA   -  UD
230;02;2019;3-00-991-00-00-29-6526-03;GASTOS GENER.  CONTRATO INTER. N° 050  DE 2019 CONTRALORIA GENERAL DE LA REPUBLICA   -  UD
230;02;2019;3-00-991-00-00-29-6526-05;BENEFICIO INSTIT.  CONTRATO INTER. N° 050  DE 2019 CONTRALORIA GENERAL DE LA REPUBLICA   -  UD
230;02;2019;3-00-991-00-00-29-6527-01;SERV. PERS. ADMIN.  PROGRAMA ACADEMICO TRANS. RETORNO ESTUDIANTES 2019 - FAC. ARTES ASAB
230;02;2019;3-00-991-00-00-29-6527-02;SERV. PERS. ACAD.  PROGRAMA ACADEMICO TRANS. RETORNO ESTUDIANTES 2019 - FAC. ARTES ASAB
230;02;2019;3-00-991-00-00-29-6527-05;BENEFICIO INSTIT.  PROGRAMA ACADEMICO TRANS. RETORNO ESTUDIANTES 2019 - FAC. ARTES ASAB
230;02;2019;3-00-991-00-00-29-6529-01;SERV. PERS. ADMIN.  PROGRAMA ACADEMICO TRANS. RETORNO - PRO. ACA. DE GRADO PERIODO 2019 I
230;02;2019;3-00-991-00-00-29-6529-02;SERV. PERS. ACAD.  PROGRAMA ACADEMICO TRANS. RETORNO - PRO. ACA. DE GRADO PERIODO 2019 I
230;02;2019;3-00-991-00-00-29-6529-03;GASTOS GENER.  PROGRAMA ACADEMICO TRANS. RETORNO - PRO. ACA. DE GRADO PERIODO 2019 I
230;02;2019;3-00-991-00-00-29-6529-04;OTROS GASTOS  PROGRAMA ACADEMICO TRANS. RETORNO - PRO. ACA. DE GRADO PERIODO 2019 I
230;02;2019;3-00-991-00-00-29-6529-05;BENEFICIO INSTIT.  PROGRAMA ACADEMICO TRANS. RETORNO - PRO. ACA. DE GRADO PERIODO 2019 I
230;02;2019;3-00-991-00-00-29-6530-01;SERV. PERS. ADMIN.  CONTRATO INTER. N° 015-00-D-CACOM-1-DEDHU-2019 MIN. DEFENSA FUERZA AEREA - UD
230;02;2019;3-00-991-00-00-29-6530-02;SERV. PERS. ACAD.  CONTRATO INTER. N° 015-00-D-CACOM-1-DEDHU-2019 MIN. DEFENSA FUERZA AEREA - UD
230;02;2019;3-00-991-00-00-29-6530-05;BENEFICIO INSTIT.  CONTRATO INTER. N° 015-00-D-CACOM-1-DEDHU-2019 MIN. DEFENSA FUERZA AEREA - UD
230;02;2019;3-00-991-00-00-29-6532-01;SERV. PERS. ADMIN.  PROGRAMA ACADEMICO DE GRADO 069 -  2019-1
